Artifact,RowKey,CanonicalName,CatalogLayer,CurrentAuthority,CurrentConfidence,CurrentSourceRefs,Basis,Notes
errors_statuses.csv,AUDIT_DATA_STATUS:67,SDC time out of allowed range,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:68,Reference time out of allowed range,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:69,Tax label missing in the named tax-rate group,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:70,CategoryOrderId missing in the named tax-rate group,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:71,Payment information missing,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:72,TIN SignedBy or RequestedBy mismatch,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:73,SDC time is too far in the future,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:74,Reference time is too far in the future,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:75,SDC time is too far in the past,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:76,Reference time is too far in the past,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:78,Verification URL missing,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,AUDIT_DATA_STATUS:8,Certificate not officially issued at signing time,core_canonical,official_spec,high,KB-006,TXC-ERR-001,Official AuditDataStatus family defines backend verification outcomes and retry or deletion handling
errors_statuses.csv,GENERAL_STATUS_CODE:0000,All OK,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:0100,Pin OK,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:0210,Internet Available,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:0220,Internet Unavailable,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:1100,Storage 90 Percent Full,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:1300,Smart Card is not present,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:1400,Audit Required,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:1500,Pin Code Required,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:1999,Undefined Warning,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:2100,Pin Not OK,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:2110,Card Locked,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:2210,SE Locked,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:2220,SE Communication Failed,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:2230,SE Protocol Mismatch,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:2310,Invalid tax labels,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:2400,Not configured,core_canonical,official_spec,high,KB-006,REC-ERR-002,The main LPFR status-code family is explicitly documented and operationally corroborated by manual endpoint expectations
errors_statuses.csv,GENERAL_STATUS_CODE:2800,Field Required,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2801,Field Value Too Long,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2802,Field Value Too Short,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2803,Invalid Field Length,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2804,Field Out Of Range,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2805,Invalid Field Value,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2806,Invalid Data Format,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2807,List Too Short,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2808,List Too Long,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2809,Secure Element Expired,core_canonical,official_spec,high,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2811,Invalid Invoice Type,core_canonical,official_spec,medium,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2812,Invalid Transaction Type,core_canonical,official_spec,medium,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,GENERAL_STATUS_CODE:2813,Invalid Payment Type,core_canonical,official_spec,medium,KB-006,REC-ERR-003,The validation payload model and VerifyPin format rules support these codes directly
errors_statuses.csv,LPFR_HTTP_EXPECTATION:GET_environment_parameters_no_card,1300,guidance_canonical,official_manual_test,high,KB-007,REC-ERR-005,This is approval/manual-test behavior rather than the core code system but it is highly relevant for integration handling
errors_statuses.csv,LPFR_HTTP_EXPECTATION:GET_status_no_card,1300|1500|0210,guidance_canonical,official_manual_test,high,KB-007,REC-ERR-005,This is approval/manual-test behavior rather than the core code system but it is highly relevant for integration handling
errors_statuses.csv,LPFR_HTTP_EXPECTATION:GET_status_pin_ok,0100,guidance_canonical,official_manual_test,high,KB-007,REC-ERR-005,This is approval/manual-test behavior rather than the core code system but it is highly relevant for integration handling
errors_statuses.csv,LPFR_HTTP_EXPECTATION:GET_status_pin_required,1500|0210,guidance_canonical,official_manual_test,high,KB-007,REC-ERR-005,This is approval/manual-test behavior rather than the core code system but it is highly relevant for integration handling
errors_statuses.csv,LPFR_HTTP_EXPECTATION:POST_invoices_no_card,1300,guidance_canonical,official_manual_test,high,KB-007,REC-ERR-005,This is approval/manual-test behavior rather than the core code system but it is highly relevant for integration handling
errors_statuses.csv,LPFR_HTTP_EXPECTATION:POST_invoices_pin_required,1500,guidance_canonical,official_manual_test,high,KB-007,REC-ERR-005,This is approval/manual-test behavior rather than the core code system but it is highly relevant for integration handling
errors_statuses.csv,LPFR_HTTP_EXPECTATION:POST_pin_no_card,1300,guidance_canonical,official_manual_test,high,KB-007,REC-ERR-005,This is approval/manual-test behavior rather than the core code system but it is highly relevant for integration handling
errors_statuses.csv,LPFR_HTTP_EXPECTATION:POST_pin_ok,0100,guidance_canonical,official_manual_test,high,KB-007,REC-ERR-005,This is approval/manual-test behavior rather than the core code system but it is highly relevant for integration handling
errors_statuses.csv,LPFR_HTTP_EXPECTATION:POST_pin_wrong,2100,guidance_canonical,official_manual_test,high,KB-007,REC-ERR-005,This is approval/manual-test behavior rather than the core code system but it is highly relevant for integration handling
errors_statuses.csv,LPFR_TRANSPORT:text_plain_errors,Plain text status and error body,reference_only,official_manual_test,high,KB-007,REC-ERR-001,This behavior is important for integration but not the primary structured error model
errors_statuses.csv,SE_APDU_STATUS:0x6301,PIN verification required,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6302,Wrong PIN code,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6303,Wrong PIN size,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6304,Maximum tax categories exceeded,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6305,SE amount limit reached,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6306,No active audit,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6307,Invoice fiscalization disabled,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6308,Invoice datetime outside certificate validity,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6310,PIN entries exceeded,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x63FF,SE counter limit reached,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6700,End Audit invalid data length,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6A80_end_audit,End Audit payload mismatch,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6A80_sign_invoice,Tax category order id too large,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SE_APDU_STATUS:0x6F00,Invalid proof of audit payload,core_canonical,official_spec,high,KB-006,REC-ERR-004,The official APDU error table directly supports this entire status-word family
errors_statuses.csv,SMART_CARD_STATUS:0x63Cx,PKI PIN wrong with tries left encoded,reference_only,reference_impl,medium,REF-005,REC-ERR-006,Useful for smart-card UX translation but not part of the core fiscal protocol corpus
errors_statuses.csv,SMART_CARD_STATUS:0x6983,PKI applet locked,reference_only,reference_impl,medium,REF-005,REC-ERR-006,Useful for smart-card UX translation but not part of the core fiscal protocol corpus
